# GENew Probability Table: P(e_(i+1)v|...)
# Format: Nu2 binary(y) binary(xi) error_state probability
# error_state: 0=Match, 1=Insertion, 2=Deletion, 3=Substitution
Nu2	binary(y)	binary(xi)	error_state	probability
9	000011111	011010	1	0.000000e+00
9	000011111	011010	2	0.000000e+00
9	000011111	011010	3	0.000000e+00
9	000011111	011100	0	0.000000e+00
9	000011111	011100	1	0.000000e+00
9	000011111	011100	2	0.000000e+00
9	000011111	011100	3	0.000000e+00
9	000011111	100011	0	0.000000e+00
9	000011111	100011	1	5.482533e-18
9	000011111	100011	2	0.000000e+00
9	000011111	100011	3	0.000000e+00
9	000011111	100101	0	0.000000e+00
9	000011111	100101	1	9.979736e-19
9	000011111	100101	2	0.000000e+00
9	000011111	100101	3	0.000000e+00
9	000011111	100110	0	0.000000e+00
9	000011111	100110	1	3.096323e-18
9	000011111	100110	2	0.000000e+00
9	000011111	100110	3	0.000000e+00
9	000011111	101001	0	0.000000e+00
9	000011111	101001	1	0.000000e+00
9	000011111	101001	2	0.000000e+00
9	000011111	101001	3	0.000000e+00
9	000011111	101010	0	0.000000e+00
9	000011111	101010	1	0.000000e+00
9	000011111	101010	2	0.000000e+00
9	000011111	101010	3	0.000000e+00
9	000011111	101100	0	0.000000e+00
9	000011111	101100	1	0.000000e+00
9	000011111	101100	2	0.000000e+00
9	000011111	101100	3	0.000000e+00
9	000011111	110001	0	0.000000e+00
9	000011111	110001	1	0.000000e+00
9	000011111	110001	2	0.000000e+00
9	000011111	110001	3	0.000000e+00
9	000011111	110010	0	0.000000e+00
9	000011111	110010	1	0.000000e+00
9	000011111	110010	2	0.000000e+00
9	000011111	110010	3	0.000000e+00
9	000011111	110100	0	0.000000e+00
9	000011111	110100	1	0.000000e+00
9	000011111	110100	2	0.000000e+00
9	000011111	110100	3	0.000000e+00
9	000100000	001011	0	0.000000e+00
9	000100000	001011	1	7.525050e-18
9	000100000	001011	2	0.000000e+00
9	000100000	001011	3	0.000000e+00
9	000100000	001101	0	0.000000e+00
9	000100000	001101	1	2.591258e-18
9	000100000	001101	2	0.000000e+00
9	000100000	001101	3	0.000000e+00
9	000100000	001110	0	0.000000e+00
9	000100000	001110	1	1.978810e-18
9	000100000	001110	2	0.000000e+00
9	000100000	001110	3	0.000000e+00
9	000100000	010011	0	0.000000e+00
9	000100000	010011	1	5.108462e-19
9	000100000	010011	2	0.000000e+00
9	000100000	010011	3	0.000000e+00
9	000100000	010101	0	0.000000e+00
9	000100000	010101	1	0.000000e+00
9	000100000	010101	2	0.000000e+00
9	000100000	010101	3	0.000000e+00
9	000100000	010110	0	0.000000e+00
9	000100000	010110	1	1.127536e-19
9	000100000	010110	2	0.000000e+00
9	000100000	010110	3	0.000000e+00
9	000100000	011001	0	0.000000e+00
9	000100000	011001	1	3.032049e-18
9	000100000	011001	2	0.000000e+00
9	000100000	011001	3	0.000000e+00
9	000100000	011010	0	0.000000e+00
9	000100000	011010	1	9.552870e-19
9	000100000	011010	2	0.000000e+00
9	000100000	011010	3	0.000000e+00
9	000100000	011100	0	0.000000e+00
9	000100000	011100	1	1.023685e-18
9	000100000	011100	2	0.000000e+00
9	000100000	011100	3	0.000000e+00
9	000100000	100011	0	0.000000e+00
9	000100000	100011	1	0.000000e+00
9	000100000	100011	2	0.000000e+00
9	000100000	100011	3	0.000000e+00
9	000100000	100101	0	0.000000e+00
9	000100000	100101	1	0.000000e+00
9	000100000	100101	2	0.000000e+00
9	000100000	100101	3	0.000000e+00
9	000100000	100110	0	0.000000e+00
9	000100000	100110	1	7.835875e-20
9	000100000	100110	2	0.000000e+00
9	000100000	100110	3	0.000000e+00
9	000100000	101001	0	0.000000e+00
9	000100000	101001	1	2.972813e-18
9	000100000	101001	2	0.000000e+00
9	000100000	101001	3	0.000000e+00
9	000100000	101010	0	0.000000e+00
9	000100000	101010	1	9.469692e-19
9	000100000	101010	2	0.000000e+00
9	000100000	101010	3	0.000000e+00
9	000100000	101100	0	0.000000e+00
9	000100000	101100	1	9.509397e-19
9	000100000	101100	2	0.000000e+00
9	000100000	101100	3	0.000000e+00
9	000100000	110001	0	0.000000e+00
9	000100000	110001	1	1.180143e-18
9	000100000	110001	2	0.000000e+00
9	000100000	110001	3	0.000000e+00
9	000100000	110010	0	0.000000e+00
9	000100000	110010	1	7.916016e-20
9	000100000	110010	2	0.000000e+00
9	000100000	110010	3	0.000000e+00
9	000100000	110100	0	0.000000e+00
9	000100000	110100	1	1.124303e-19
9	000100000	110100	2	0.000000e+00
9	000100000	110100	3	0.000000e+00
9	000100001	001011	0	0.000000e+00
9	000100001	001011	1	7.525050e-18
9	000100001	001011	2	0.000000e+00
9	000100001	001011	3	0.000000e+00
9	000100001	001101	0	0.000000e+00
9	000100001	001101	1	2.591258e-18
9	000100001	001101	2	0.000000e+00
9	000100001	001101	3	0.000000e+00
9	000100001	001110	0	0.000000e+00
9	000100001	001110	1	1.978810e-18
9	000100001	001110	2	0.000000e+00
9	000100001	001110	3	0.000000e+00
9	000100001	010011	0	0.000000e+00
9	000100001	010011	1	5.108462e-19
9	000100001	010011	2	0.000000e+00
9	000100001	010011	3	0.000000e+00
9	000100001	010101	0	0.000000e+00
9	000100001	010101	1	0.000000e+00
9	000100001	010101	2	0.000000e+00
9	000100001	010101	3	0.000000e+00
9	000100001	010110	0	0.000000e+00
9	000100001	010110	1	1.127536e-19
9	000100001	010110	2	0.000000e+00
9	000100001	010110	3	0.000000e+00
9	000100001	011001	0	0.000000e+00
9	000100001	011001	1	3.032049e-18
9	000100001	011001	2	0.000000e+00
9	000100001	011001	3	0.000000e+00
9	000100001	011010	0	0.000000e+00
9	000100001	011010	1	9.552870e-19
9	000100001	011010	2	0.000000e+00
9	000100001	011010	3	0.000000e+00
9	000100001	011100	0	0.000000e+00
9	000100001	011100	1	1.023685e-18
9	000100001	011100	2	0.000000e+00
9	000100001	011100	3	0.000000e+00
9	000100001	100011	0	0.000000e+00
9	000100001	100011	1	0.000000e+00
9	000100001	100011	2	0.000000e+00
9	000100001	100011	3	0.000000e+00
9	000100001	100101	0	0.000000e+00
9	000100001	100101	1	0.000000e+00
9	000100001	100101	2	0.000000e+00
9	000100001	100101	3	0.000000e+00
9	000100001	100110	0	0.000000e+00
9	000100001	100110	1	7.835875e-20
9	000100001	100110	2	0.000000e+00
9	000100001	100110	3	0.000000e+00
9	000100001	101001	0	0.000000e+00
9	000100001	101001	1	2.972813e-18
9	000100001	101001	2	0.000000e+00
9	000100001	101001	3	0.000000e+00
9	000100001	101010	0	0.000000e+00
9	000100001	101010	1	9.469692e-19
9	000100001	101010	2	0.000000e+00
9	000100001	101010	3	0.000000e+00
9	000100001	101100	0	0.000000e+00
9	000100001	101100	1	9.509397e-19
9	000100001	101100	2	0.000000e+00
9	000100001	101100	3	0.000000e+00
9	000100001	110001	0	0.000000e+00
9	000100001	110001	1	1.180143e-18
9	000100001	110001	2	0.000000e+00
9	000100001	110001	3	0.000000e+00
9	000100001	110010	0	0.000000e+00
9	000100001	110010	1	7.916016e-20
9	000100001	110010	2	0.000000e+00
9	000100001	110010	3	0.000000e+00
9	000100001	110100	0	0.000000e+00
9	000100001	110100	1	1.124303e-19
9	000100001	110100	2	0.000000e+00
9	000100001	110100	3	0.000000e+00
9	000100010	001011	0	0.000000e+00
9	000100010	001011	1	2.360083e-16
9	000100010	001011	2	0.000000e+00
9	000100010	001011	3	2.327494e-17
9	000100010	001101	0	0.000000e+00
9	000100010	001101	1	2.410361e-16
9	000100010	001101	2	0.000000e+00
9	000100010	001101	3	0.000000e+00
9	000100010	001110	0	0.000000e+00
9	000100010	001110	1	0.000000e+00
9	000100010	001110	2	0.000000e+00
9	000100010	001110	3	0.000000e+00
9	000100010	010011	0	0.000000e+00
9	000100010	010011	1	4.630100e-18
9	000100010	010011	2	0.000000e+00
9	000100010	010011	3	2.368874e-17
9	000100010	010101	0	0.000000e+00
9	000100010	010101	1	9.132866e-18
9	000100010	010101	2	0.000000e+00
9	000100010	010101	3	0.000000e+00
9	000100010	010110	0	0.000000e+00
9	000100010	010110	1	0.000000e+00
9	000100010	010110	2	0.000000e+00
9	000100010	010110	3	0.000000e+00
9	000100010	011001	0	0.000000e+00
9	000100010	011001	1	2.408911e-16
9	000100010	011001	2	0.000000e+00
9	000100010	011001	3	0.000000e+00
9	000100010	011010	0	0.000000e+00
9	000100010	011010	1	0.000000e+00
9	000100010	011010	2	0.000000e+00
9	000100010	011010	3	0.000000e+00
9	000100010	011100	0	0.000000e+00
9	000100010	011100	1	0.000000e+00
9	000100010	011100	2	0.000000e+00
9	000100010	011100	3	0.000000e+00
9	000100010	100011	0	0.000000e+00
9	000100010	100011	1	1.034541e-19
9	000100010	100011	2	0.000000e+00
9	000100010	100011	3	0.000000e+00
9	000100010	100101	0	0.000000e+00
9	000100010	100101	1	4.593307e-18
9	000100010	100101	2	0.000000e+00
9	000100010	100101	3	0.000000e+00
9	000100010	100110	0	0.000000e+00
9	000100010	100110	1	0.000000e+00
9	000100010	100110	2	0.000000e+00
9	000100010	100110	3	0.000000e+00
9	000100010	101001	0	0.000000e+00
9	000100010	101001	1	2.354127e-16
9	000100010	101001	2	0.000000e+00
9	000100010	101001	3	0.000000e+00
9	000100010	101010	0	0.000000e+00
9	000100010	101010	1	0.000000e+00
9	000100010	101010	2	0.000000e+00
9	000100010	101010	3	0.000000e+00
9	000100010	101100	0	0.000000e+00
9	000100010	101100	1	0.000000e+00
9	000100010	101100	2	0.000000e+00
9	000100010	101100	3	0.000000e+00
9	000100010	110001	0	0.000000e+00
9	000100010	110001	1	1.155310e-16
9	000100010	110001	2	0.000000e+00
9	000100010	110001	3	0.000000e+00
9	000100010	110010	0	0.000000e+00
9	000100010	110010	1	0.000000e+00
9	000100010	110010	2	0.000000e+00
9	000100010	110010	3	0.000000e+00
9	000100010	110100	0	0.000000e+00
9	000100010	110100	1	0.000000e+00
9	000100010	110100	2	0.000000e+00
9	000100010	110100	3	0.000000e+00
9	000100011	001011	0	2.079107e-14
9	000100011	001011	1	2.360083e-16
9	000100011	001011	2	0.000000e+00
9	000100011	001011	3	0.000000e+00
9	000100011	001101	0	0.000000e+00
9	000100011	001101	1	2.410361e-16
9	000100011	001101	2	0.000000e+00
9	000100011	001101	3	0.000000e+00
9	000100011	001110	0	0.000000e+00
9	000100011	001110	1	0.000000e+00
9	000100011	001110	2	0.000000e+00
9	000100011	001110	3	0.000000e+00
9	000100011	010011	0	2.116072e-14
9	000100011	010011	1	4.630100e-18
9	000100011	010011	2	0.000000e+00
9	000100011	010011	3	0.000000e+00
9	000100011	010101	0	0.000000e+00
9	000100011	010101	1	9.132866e-18
9	000100011	010101	2	0.000000e+00
9	000100011	010101	3	0.000000e+00
9	000100011	010110	0	0.000000e+00
9	000100011	010110	1	0.000000e+00
9	000100011	010110	2	0.000000e+00
9	000100011	010110	3	0.000000e+00
9	000100011	011001	0	0.000000e+00
9	000100011	011001	1	2.408911e-16
9	000100011	011001	2	0.000000e+00
9	000100011	011001	3	0.000000e+00
9	000100011	011010	0	0.000000e+00
9	000100011	011010	1	0.000000e+00
9	000100011	011010	2	0.000000e+00
9	000100011	011010	3	0.000000e+00
9	000100011	011100	0	0.000000e+00
9	000100011	011100	1	0.000000e+00
9	000100011	011100	2	0.000000e+00
9	000100011	011100	3	0.000000e+00
9	000100011	100011	0	0.000000e+00
9	000100011	100011	1	1.034541e-19
9	000100011	100011	2	0.000000e+00
9	000100011	100011	3	0.000000e+00
9	000100011	100101	0	0.000000e+00
9	000100011	100101	1	4.593307e-18
9	000100011	100101	2	0.000000e+00
9	000100011	100101	3	0.000000e+00
9	000100011	100110	0	0.000000e+00
9	000100011	100110	1	0.000000e+00
9	000100011	100110	2	0.000000e+00
9	000100011	100110	3	0.000000e+00
9	000100011	101001	0	0.000000e+00
9	000100011	101001	1	2.354127e-16
9	000100011	101001	2	0.000000e+00
9	000100011	101001	3	0.000000e+00
9	000100011	101010	0	0.000000e+00
9	000100011	101010	1	0.000000e+00
9	000100011	101010	2	0.000000e+00
9	000100011	101010	3	0.000000e+00
9	000100011	101100	0	0.000000e+00
9	000100011	101100	1	0.000000e+00
9	000100011	101100	2	0.000000e+00
9	000100011	101100	3	0.000000e+00
9	000100011	110001	0	0.000000e+00
9	000100011	110001	1	1.155310e-16
9	000100011	110001	2	0.000000e+00
9	000100011	110001	3	0.000000e+00
9	000100011	110010	0	0.000000e+00
9	000100011	110010	1	0.000000e+00
9	000100011	110010	2	0.000000e+00
9	000100011	110010	3	0.000000e+00
9	000100011	110100	0	0.000000e+00
9	000100011	110100	1	0.000000e+00
9	000100011	110100	2	0.000000e+00
9	000100011	110100	3	0.000000e+00
9	000100100	001011	0	0.000000e+00
9	000100100	001011	1	4.024119e-16
9	000100100	001011	2	0.000000e+00
9	000100100	001011	3	7.968755e-17
9	000100100	001101	0	0.000000e+00
9	000100100	001101	1	3.574555e-19
9	000100100	001101	2	0.000000e+00
9	000100100	001101	3	0.000000e+00
9	000100100	001110	0	0.000000e+00
9	000100100	001110	1	2.247238e-16
9	000100100	001110	2	0.000000e+00
9	000100100	001110	3	0.000000e+00
9	000100100	010011	0	0.000000e+00
9	000100100	010011	1	6.825811e-17
9	000100100	010011	2	0.000000e+00
9	000100100	010011	3	1.363479e-17
9	000100100	010101	0	0.000000e+00
9	000100100	010101	1	0.000000e+00
9	000100100	010101	2	0.000000e+00
9	000100100	010101	3	1.571900e-17
9	000100100	010110	0	0.000000e+00
9	000100100	010110	1	4.752790e-18
9	000100100	010110	2	0.000000e+00
9	000100100	010110	3	0.000000e+00
9	000100100	011001	0	0.000000e+00
9	000100100	011001	1	1.394409e-18
9	000100100	011001	2	0.000000e+00
9	000100100	011001	3	0.000000e+00
9	000100100	011010	0	0.000000e+00
9	000100100	011010	1	1.627865e-16
9	000100100	011010	2	0.000000e+00
9	000100100	011010	3	0.000000e+00
9	000100100	011100	0	0.000000e+00
9	000100100	011100	1	8.755890e-20
9	000100100	011100	2	0.000000e+00
9	000100100	011100	3	0.000000e+00
9	000100100	100011	0	0.000000e+00
9	000100100	100011	1	8.120482e-19
9	000100100	100011	2	0.000000e+00
9	000100100	100011	3	0.000000e+00
9	000100100	100101	0	0.000000e+00
9	000100100	100101	1	0.000000e+00
9	000100100	100101	2	0.000000e+00
9	000100100	100101	3	0.000000e+00
9	000100100	100110	0	0.000000e+00
9	000100100	100110	1	2.140580e-19
9	000100100	100110	2	0.000000e+00
9	000100100	100110	3	0.000000e+00
9	000100100	101001	0	0.000000e+00
9	000100100	101001	1	1.386084e-18
9	000100100	101001	2	0.000000e+00
9	000100100	101001	3	0.000000e+00
9	000100100	101010	0	0.000000e+00
9	000100100	101010	1	1.577569e-16
9	000100100	101010	2	0.000000e+00
9	000100100	101010	3	0.000000e+00
9	000100100	101100	0	0.000000e+00
9	000100100	101100	1	5.683687e-20
9	000100100	101100	2	0.000000e+00
9	000100100	101100	3	0.000000e+00
9	000100100	110001	0	0.000000e+00
9	000100100	110001	1	0.000000e+00
9	000100100	110001	2	0.000000e+00
9	000100100	110001	3	0.000000e+00
9	000100100	110010	0	0.000000e+00
9	000100100	110010	1	1.154959e-16
9	000100100	110010	2	0.000000e+00
9	000100100	110010	3	0.000000e+00
9	000100100	110100	0	0.000000e+00
9	000100100	110100	1	0.000000e+00
9	000100100	110100	2	0.000000e+00
9	000100100	110100	3	0.000000e+00
9	000100101	001011	0	4.163659e-14
9	000100101	001011	1	4.024119e-16
9	000100101	001011	2	0.000000e+00
9	000100101	001011	3	0.000000e+00
9	000100101	001101	0	0.000000e+00
9	000100101	001101	1	3.574555e-19
9	000100101	001101	2	0.000000e+00
9	000100101	001101	3	0.000000e+00
9	000100101	001110	0	0.000000e+00
9	000100101	001110	1	2.247238e-16
9	000100101	001110	2	0.000000e+00
9	000100101	001110	3	0.000000e+00
9	000100101	010011	0	7.124152e-15
9	000100101	010011	1	6.825811e-17
9	000100101	010011	2	0.000000e+00
9	000100101	010011	3	0.000000e+00
9	000100101	010101	0	1.404149e-14
9	000100101	010101	1	0.000000e+00
9	000100101	010101	2	0.000000e+00
9	000100101	010101	3	0.000000e+00
9	000100101	010110	0	0.000000e+00
9	000100101	010110	1	4.752790e-18
9	000100101	010110	2	0.000000e+00
9	000100101	010110	3	0.000000e+00
9	000100101	011001	0	0.000000e+00
9	000100101	011001	1	1.394409e-18
9	000100101	011001	2	0.000000e+00
9	000100101	011001	3	0.000000e+00
9	000100101	011010	0	0.000000e+00
9	000100101	011010	1	1.627865e-16
9	000100101	011010	2	0.000000e+00
9	000100101	011010	3	0.000000e+00
9	000100101	011100	0	0.000000e+00
9	000100101	011100	1	8.755890e-20
9	000100101	011100	2	0.000000e+00
9	000100101	011100	3	0.000000e+00
9	000100101	100011	0	0.000000e+00
9	000100101	100011	1	8.120482e-19
9	000100101	100011	2	0.000000e+00
9	000100101	100011	3	0.000000e+00
9	000100101	100101	0	0.000000e+00
9	000100101	100101	1	0.000000e+00
9	000100101	100101	2	0.000000e+00
9	000100101	100101	3	0.000000e+00
9	000100101	100110	0	0.000000e+00
9	000100101	100110	1	2.140580e-19
9	000100101	100110	2	0.000000e+00
9	000100101	100110	3	0.000000e+00
9	000100101	101001	0	0.000000e+00
9	000100101	101001	1	1.386084e-18
9	000100101	101001	2	0.000000e+00
9	000100101	101001	3	0.000000e+00
9	000100101	101010	0	0.000000e+00
9	000100101	101010	1	1.577569e-16
9	000100101	101010	2	0.000000e+00
9	000100101	101010	3	0.000000e+00
9	000100101	101100	0	0.000000e+00
9	000100101	101100	1	5.683687e-20
9	000100101	101100	2	0.000000e+00
9	000100101	101100	3	0.000000e+00
9	000100101	110001	0	0.000000e+00
9	000100101	110001	1	0.000000e+00
9	000100101	110001	2	0.000000e+00
9	000100101	110001	3	0.000000e+00
9	000100101	110010	0	0.000000e+00
9	000100101	110010	1	1.154959e-16
9	000100101	110010	2	0.000000e+00
9	000100101	110010	3	0.000000e+00
9	000100101	110100	0	0.000000e+00
9	000100101	110100	1	0.000000e+00
9	000100101	110100	2	0.000000e+00
9	000100101	110100	3	0.000000e+00
9	000100110	001011	0	0.000000e+00
9	000100110	001011	1	3.926120e-14
9	000100110	001011	2	0.000000e+00
9	000100110	001011	3	1.029625e-16
9	000100110	001101	0	0.000000e+00
9	000100110	001101	1	1.829104e-17
9	000100110	001101	2	0.000000e+00
9	000100110	001101	3	0.000000e+00
9	000100110	001110	0	0.000000e+00
9	000100110	001110	1	2.306445e-18
9	000100110	001110	2	0.000000e+00
9	000100110	001110	3	0.000000e+00
9	000100110	010011	0	0.000000e+00
9	000100110	010011	1	6.683590e-15
9	000100110	010011	2	0.000000e+00
9	000100110	010011	3	2.160454e-17
9	000100110	010101	0	0.000000e+00
9	000100110	010101	1	4.492829e-18
9	000100110	010101	2	0.000000e+00
9	000100110	010101	3	0.000000e+00
9	000100110	010110	0	1.404149e-14
9	000100110	010110	1	0.000000e+00
9	000100110	010110	2	0.000000e+00
9	000100110	010110	3	0.000000e+00
9	000100110	011001	0	0.000000e+00
9	000100110	011001	1	7.905993e-17
9	000100110	011001	2	0.000000e+00
9	000100110	011001	3	0.000000e+00
9	000100110	011010	0	0.000000e+00
9	000100110	011010	1	1.668337e-18
9	000100110	011010	2	0.000000e+00
9	000100110	011010	3	0.000000e+00
9	000100110	011100	0	0.000000e+00
9	000100110	011100	1	0.000000e+00
9	000100110	011100	2	0.000000e+00
9	000100110	011100	3	0.000000e+00
9	000100110	100011	0	0.000000e+00
9	000100110	100011	1	7.948003e-17
9	000100110	100011	2	0.000000e+00
9	000100110	100011	3	0.000000e+00
9	000100110	100101	0	0.000000e+00
9	000100110	100101	1	4.457608e-18
9	000100110	100101	2	0.000000e+00
9	000100110	100101	3	0.000000e+00
9	000100110	100110	0	0.000000e+00
9	000100110	100110	1	0.000000e+00
9	000100110	100110	2	0.000000e+00
9	000100110	100110	3	0.000000e+00
9	000100110	101001	0	0.000000e+00
9	000100110	101001	1	7.860278e-17
9	000100110	101001	2	0.000000e+00
9	000100110	101001	3	0.000000e+00
9	000100110	101010	0	0.000000e+00
9	000100110	101010	1	1.616937e-18
9	000100110	101010	2	0.000000e+00
9	000100110	101010	3	0.000000e+00
9	000100110	101100	0	0.000000e+00
9	000100110	101100	1	0.000000e+00
9	000100110	101100	2	0.000000e+00
9	000100110	101100	3	0.000000e+00
9	000100110	110001	0	0.000000e+00
9	000100110	110001	1	1.143352e-19
9	000100110	110001	2	0.000000e+00
9	000100110	110001	3	0.000000e+00
9	000100110	110010	0	0.000000e+00
9	000100110	110010	1	1.179529e-18
9	000100110	110010	2	0.000000e+00
9	000100110	110010	3	0.000000e+00
9	000100110	110100	0	0.000000e+00
9	000100110	110100	1	0.000000e+00
9	000100110	110100	2	0.000000e+00
9	000100110	110100	3	0.000000e+00
9	000100111	001011	0	6.242766e-14
9	000100111	001011	1	3.926120e-14
9	000100111	001011	2	0.000000e+00
9	000100111	001011	3	0.000000e+00
9	000100111	001101	0	0.000000e+00
9	000100111	001101	1	1.829104e-17
9	000100111	001101	2	0.000000e+00
9	000100111	001101	3	0.000000e+00
9	000100111	001110	0	0.000000e+00
9	000100111	001110	1	2.306445e-18
9	000100111	001110	2	0.000000e+00
9	000100111	001110	3	0.000000e+00
9	000100111	010011	0	1.424338e-14
9	000100111	010011	1	6.683590e-15
9	000100111	010011	2	0.000000e+00
9	000100111	010011	3	0.000000e+00
9	000100111	010101	0	0.000000e+00
9	000100111	010101	1	4.492829e-18
9	000100111	010101	2	0.000000e+00
9	000100111	010101	3	0.000000e+00
9	000100111	010110	0	0.000000e+00
9	000100111	010110	1	0.000000e+00
9	000100111	010110	2	0.000000e+00
9	000100111	010110	3	1.571900e-17
9	000100111	011001	0	0.000000e+00
9	000100111	011001	1	7.905993e-17
9	000100111	011001	2	0.000000e+00
9	000100111	011001	3	0.000000e+00
9	000100111	011010	0	0.000000e+00
9	000100111	011010	1	1.668337e-18
9	000100111	011010	2	0.000000e+00
9	000100111	011010	3	0.000000e+00
9	000100111	011100	0	0.000000e+00
9	000100111	011100	1	0.000000e+00
9	000100111	011100	2	0.000000e+00
9	000100111	011100	3	0.000000e+00
9	000100111	100011	0	0.000000e+00
9	000100111	100011	1	7.948003e-17
9	000100111	100011	2	0.000000e+00
9	000100111	100011	3	0.000000e+00
9	000100111	100101	0	0.000000e+00
9	000100111	100101	1	4.457608e-18
9	000100111	100101	2	0.000000e+00
9	000100111	100101	3	0.000000e+00
9	000100111	100110	0	0.000000e+00
9	000100111	100110	1	0.000000e+00
9	000100111	100110	2	0.000000e+00
9	000100111	100110	3	0.000000e+00
9	000100111	101001	0	0.000000e+00
9	000100111	101001	1	7.860278e-17
9	000100111	101001	2	0.000000e+00
9	000100111	101001	3	0.000000e+00
9	000100111	101010	0	0.000000e+00
9	000100111	101010	1	1.616937e-18
9	000100111	101010	2	0.000000e+00
9	000100111	101010	3	0.000000e+00
9	000100111	101100	0	0.000000e+00
9	000100111	101100	1	0.000000e+00
9	000100111	101100	2	0.000000e+00
9	000100111	101100	3	0.000000e+00
9	000100111	110001	0	0.000000e+00
9	000100111	110001	1	1.143352e-19
9	000100111	110001	2	0.000000e+00
9	000100111	110001	3	0.000000e+00
9	000100111	110010	0	0.000000e+00
9	000100111	110010	1	1.179529e-18
9	000100111	110010	2	0.000000e+00
9	000100111	110010	3	0.000000e+00
9	000100111	110100	0	0.000000e+00
9	000100111	110100	1	0.000000e+00
9	000100111	110100	2	0.000000e+00
9	000100111	110100	3	0.000000e+00
9	000101000	001011	0	0.000000e+00
9	000101000	001011	1	3.440317e-16
9	000101000	001011	2	0.000000e+00
9	000101000	001011	3	0.000000e+00
9	000101000	001101	0	0.000000e+00
9	000101000	001101	1	2.012736e-16
9	000101000	001101	2	0.000000e+00
9	000101000	001101	3	6.347505e-17
9	000101000	001110	0	0.000000e+00
9	000101000	001110	1	3.148555e-17
9	000101000	001110	2	0.000000e+00
9	000101000	001110	3	0.000000e+00
9	000101000	010011	0	0.000000e+00
9	000101000	010011	1	0.000000e+00
9	000101000	010011	2	0.000000e+00
9	000101000	010011	3	0.000000e+00
9	000101000	010101	0	0.000000e+00
9	000101000	010101	1	6.821244e-17
9	000101000	010101	2	0.000000e+00
9	000101000	010101	3	2.159531e-17
9	000101000	010110	0	0.000000e+00
9	000101000	010110	1	9.035354e-18
9	000101000	010110	2	0.000000e+00
9	000101000	010110	3	0.000000e+00
9	000101000	011001	0	0.000000e+00
9	000101000	011001	1	8.212203e-19
9	000101000	011001	2	0.000000e+00
9	000101000	011001	3	7.752236e-18
9	000101000	011010	0	0.000000e+00
9	000101000	011010	1	7.900395e-17
9	000101000	011010	2	0.000000e+00
9	000101000	011010	3	0.000000e+00
9	000101000	011100	0	0.000000e+00
9	000101000	011100	1	8.388314e-17
9	000101000	011100	2	0.000000e+00
9	000101000	011100	3	0.000000e+00
9	000101000	100011	0	0.000000e+00
9	000101000	100011	1	0.000000e+00
9	000101000	100011	2	0.000000e+00
9	000101000	100011	3	0.000000e+00
9	000101000	100101	0	0.000000e+00
9	000101000	100101	1	7.674192e-19
9	000101000	100101	2	0.000000e+00
9	000101000	100101	3	0.000000e+00
9	000101000	100110	0	0.000000e+00
9	000101000	100110	1	4.509048e-18
9	000101000	100110	2	0.000000e+00
9	000101000	100110	3	0.000000e+00
9	000101000	101001	0	0.000000e+00
9	000101000	101001	1	8.161931e-19
9	000101000	101001	2	0.000000e+00
9	000101000	101001	3	0.000000e+00
9	000101000	101010	0	0.000000e+00
9	000101000	101010	1	7.854968e-17
9	000101000	101010	2	0.000000e+00
9	000101000	101010	3	0.000000e+00
9	000101000	101100	0	0.000000e+00
9	000101000	101100	1	7.930050e-17
9	000101000	101100	2	0.000000e+00
9	000101000	101100	3	0.000000e+00
9	000101000	110001	0	0.000000e+00
9	000101000	110001	1	0.000000e+00
9	000101000	110001	2	0.000000e+00
9	000101000	110001	3	0.000000e+00
9	000101000	110010	0	0.000000e+00
9	000101000	110010	1	3.517507e-20
9	000101000	110010	2	0.000000e+00
9	000101000	110010	3	0.000000e+00
9	000101000	110100	0	0.000000e+00
9	000101000	110100	1	1.154610e-16
9	000101000	110100	2	0.000000e+00
9	000101000	110100	3	0.000000e+00
9	000101001	001011	0	0.000000e+00
9	000101001	001011	1	3.440317e-16
9	000101001	001011	2	0.000000e+00
9	000101001	001011	3	0.000000e+00
9	000101001	001101	0	4.179555e-14
9	000101001	001101	1	2.012736e-16
9	000101001	001101	2	0.000000e+00
9	000101001	001101	3	0.000000e+00
9	000101001	001110	0	0.000000e+00
9	000101001	001110	1	3.148555e-17
9	000101001	001110	2	0.000000e+00
9	000101001	001110	3	0.000000e+00
9	000101001	010011	0	0.000000e+00
9	000101001	010011	1	0.000000e+00
9	000101001	010011	2	0.000000e+00
9	000101001	010011	3	0.000000e+00
9	000101001	010101	0	1.423856e-14
9	000101001	010101	1	6.821244e-17
9	000101001	010101	2	0.000000e+00
9	000101001	010101	3	0.000000e+00
9	000101001	010110	0	0.000000e+00
9	000101001	010110	1	9.035354e-18
9	000101001	010110	2	0.000000e+00
9	000101001	010110	3	0.000000e+00
9	000101001	011001	0	6.924929e-15
9	000101001	011001	1	8.212203e-19
9	000101001	011001	2	0.000000e+00
9	000101001	011001	3	0.000000e+00
9	000101001	011010	0	0.000000e+00
9	000101001	011010	1	7.900395e-17
9	000101001	011010	2	0.000000e+00
9	000101001	011010	3	0.000000e+00
9	000101001	011100	0	0.000000e+00
9	000101001	011100	1	8.388314e-17
9	000101001	011100	2	0.000000e+00
9	000101001	011100	3	0.000000e+00
9	000101001	100011	0	0.000000e+00
9	000101001	100011	1	0.000000e+00
9	000101001	100011	2	0.000000e+00
9	000101001	100011	3	0.000000e+00
